traffic_id,traffic_date,partner_id,sessions,add_to_cart,checkout_started,conversions
53373,2024-07-22,PT00074,2335,1196,891,206
53374,2024-07-23,PT00074,2940,1316,914,371
53375,2024-07-24,PT00074,2541,1443,1020,292
53376,2024-07-25,PT00074,2821,1681,978,315
53377,2024-07-26,PT00074,2415,1317,822,198
53378,2024-07-27,PT00074,2179,1157,647,207
53379,2024-07-28,PT00074,2919,1685,1076,259
53380,2024-07-29,PT00074,1655,959,648,196
53381,2024-07-30,PT00074,1702,1066,782,220
53382,2024-07-31,PT00074,1119,667,405,125
53383,2024-08-01,PT00074,2538,1306,744,178
53384,2024-08-02,PT00074,2482,1466,832,197
53385,2024-08-03,PT00074,2026,973,590,155
53386,2024-08-04,PT00074,2010,1093,603,222
53387,2024-08-05,PT00074,1855,996,554,177
53388,2024-08-06,PT00074,2270,1218,803,245
53389,2024-08-07,PT00074,1942,1093,815,251
53390,2024-08-08,PT00074,2011,1036,591,231
53391,2024-08-09,PT00074,1691,891,491,159
53392,2024-08-10,PT00074,2527,1543,908,291
53393,2024-08-11,PT00074,1806,959,529,134
53394,2024-08-12,PT00074,1505,832,611,184
53395,2024-08-13,PT00074,2725,1592,1096,349
53396,2024-08-14,PT00074,1729,938,638,123
53397,2024-08-15,PT00074,2533,1525,1024,213
53398,2024-08-16,PT00074,1624,874,618,232
53399,2024-08-17,PT00074,2316,1051,723,285
53400,2024-08-18,PT00074,2040,1276,776,196
53401,2024-08-19,PT00074,2303,1176,803,235
53402,2024-08-20,PT00074,1514,804,478,124
53403,2024-08-21,PT00074,3006,1632,1124,317
53404,2024-08-22,PT00074,2232,1119,708,220
53405,2024-08-23,PT00074,2559,1606,955,255
53406,2024-08-24,PT00074,3167,1713,1120,230
53407,2024-08-25,PT00074,2071,1051,714,245
53408,2024-08-26,PT00074,2044,1204,791,227
53409,2024-08-27,PT00074,2258,1079,706,227
53410,2024-08-28,PT00074,1706,1076,765,233
53411,2024-08-29,PT00074,2637,1618,979,253
53412,2024-08-30,PT00074,1557,798,542,180
53413,2024-08-31,PT00074,2464,1351,773,243
53414,2024-09-01,PT00074,1831,1051,592,168
53415,2024-09-02,PT00074,1761,906,639,197
53416,2024-09-03,PT00074,2265,1319,907,184
53417,2024-09-04,PT00074,2137,1261,889,262
53418,2024-09-05,PT00074,1826,913,650,191
53419,2024-09-06,PT00074,1950,926,524,195
53420,2024-09-07,PT00074,2700,1651,1083,365
53421,2024-09-08,PT00074,2449,1394,868,244
53422,2024-09-09,PT00074,2409,1248,764,244
53423,2024-09-10,PT00074,2259,1244,886,252
53424,2024-09-11,PT00074,2087,1237,875,248
53425,2024-09-12,PT00074,2753,1455,1088,342
53426,2024-09-13,PT00074,2937,1559,862,256
53427,2024-09-14,PT00074,2063,991,568,162
53428,2024-09-15,PT00074,2270,1240,836,153
53429,2024-09-16,PT00074,2539,1255,700,199
53430,2024-09-17,PT00074,1828,1163,842,207
53431,2024-09-18,PT00074,2288,1362,815,189
53432,2024-09-19,PT00074,2361,1296,902,229
53433,2024-09-20,PT00074,2782,1538,1064,167
53434,2024-09-21,PT00074,2508,1404,840,248
53435,2024-09-22,PT00074,2296,1273,882,288
53436,2024-09-23,PT00074,2164,1247,775,260
53437,2024-09-24,PT00074,2513,1569,1025,249
53438,2024-09-25,PT00074,2862,1687,1177,277
53439,2024-09-26,PT00074,2511,1400,815,186
53440,2024-09-27,PT00074,2915,1534,1025,278
53441,2024-09-28,PT00074,2221,1188,845,265
53442,2024-09-29,PT00074,2024,1025,714,167
53443,2024-09-30,PT00074,1738,965,622,156
53444,2024-10-01,PT00074,2595,1382,923,243
53445,2024-10-02,PT00074,2710,1440,945,318
53446,2024-10-03,PT00074,1654,1146,675,168
53447,2024-10-04,PT00074,3064,1700,1268,379
53448,2024-10-05,PT00074,2512,1394,850,249
53449,2024-10-06,PT00074,2224,1274,840,271
53450,2024-10-07,PT00074,1777,1042,673,131
53451,2024-10-08,PT00074,2150,1359,1011,313
53452,2024-10-09,PT00074,2319,1308,867,294
53453,2024-10-10,PT00074,2513,1381,964,232
53454,2024-10-11,PT00074,2378,1509,1072,416
53455,2024-10-12,PT00074,2418,1390,862,252
53456,2024-10-13,PT00074,1981,1224,907,277
53457,2024-10-14,PT00074,2564,1411,795,213
53458,2024-10-15,PT00074,2267,1216,778,244
53459,2024-10-16,PT00074,2644,1517,985,206
53460,2024-10-17,PT00074,2889,1397,883,248
53461,2024-10-18,PT00074,2860,1849,1273,339
53462,2024-10-19,PT00074,2038,825,567,132
53463,2024-10-20,PT00074,2636,1328,822,214
53464,2024-10-21,PT00074,1971,1052,664,166
53465,2024-10-22,PT00074,1807,957,672,222
53466,2024-10-23,PT00074,2390,1362,869,256
53467,2024-10-24,PT00074,2594,1792,1279,449
53468,2024-10-25,PT00074,1996,1231,848,211
53469,2024-10-26,PT00074,2341,1228,826,205
53470,2024-10-27,PT00074,2288,1172,653,145
53471,2024-10-28,PT00074,1404,647,437,105
53472,2024-10-29,PT00074,2264,1279,927,242
53473,2024-10-30,PT00074,1132,526,323,71
53474,2024-10-31,PT00074,2079,1201,900,245
53475,2024-11-01,PT00074,1895,1020,726,298
53476,2024-11-02,PT00074,1675,948,607,233
53477,2024-11-03,PT00074,2186,1382,857,328
53478,2024-11-04,PT00074,1817,908,666,178
53479,2024-11-05,PT00074,1799,1001,641,286
53480,2024-11-06,PT00074,2057,1216,900,228
53481,2024-11-07,PT00074,2468,1417,958,272
53482,2024-11-08,PT00074,1707,959,604,188
53483,2024-11-09,PT00074,2315,1119,770,191
53484,2024-11-10,PT00074,2090,1224,903,278
53485,2024-11-11,PT00074,2319,1263,767,200
53486,2024-11-12,PT00074,1551,846,507,134
53487,2024-11-13,PT00074,2478,1545,1135,271
53488,2024-11-14,PT00074,1664,1096,648,143
53489,2024-11-15,PT00074,2318,1087,734,190
53490,2024-11-16,PT00074,1716,1079,611,147
53491,2024-11-17,PT00074,1754,923,650,210
53492,2024-11-18,PT00074,1537,748,464,116
53493,2024-11-19,PT00074,2580,1622,892,278
53494,2024-11-20,PT00074,2944,1647,1179,288
53495,2024-11-21,PT00074,2032,1093,702,220
53496,2024-11-22,PT00074,2649,1564,1149,342
53497,2024-11-23,PT00074,2962,1790,1243,335
53498,2024-11-24,PT00074,2734,1580,924,207
53499,2024-11-25,PT00074,1906,1349,986,356
53500,2024-11-26,PT00074,1884,943,650,201
53501,2024-11-27,PT00074,2053,1003,676,183
53502,2024-11-28,PT00074,1984,943,573,168
53503,2024-11-29,PT00074,1820,1143,723,178
53504,2024-11-30,PT00074,2663,1494,1086,325
53505,2024-12-01,PT00074,1705,834,589,220
53506,2024-12-02,PT00074,2646,1383,978,246
53507,2024-12-03,PT00074,2684,1440,934,373
53508,2024-12-04,PT00074,2391,1314,935,324
53509,2024-12-05,PT00074,1656,825,507,192
53510,2024-12-06,PT00074,1429,882,645,190
53511,2024-12-07,PT00074,2465,1343,745,200
53512,2024-12-08,PT00074,1834,872,641,209
53513,2024-12-09,PT00074,1931,1054,610,181
53514,2024-12-10,PT00074,2262,1213,686,218
53515,2024-12-11,PT00074,1555,857,535,187
53516,2024-12-12,PT00074,2265,1234,722,175
53517,2024-12-13,PT00074,2734,1480,933,314
53518,2024-12-14,PT00074,971,501,354,88
53519,2024-12-15,PT00074,1492,726,493,98
53520,2024-12-16,PT00074,2678,1514,873,261
53521,2024-12-17,PT00074,2050,1283,879,195
53522,2024-12-18,PT00074,1204,717,437,135
53523,2024-12-19,PT00074,1924,1200,896,196
53524,2024-12-20,PT00074,2790,1471,950,322
53525,2024-12-21,PT00074,1763,1042,644,155
53526,2024-12-22,PT00074,1554,902,499,116
53527,2024-12-23,PT00074,1963,1117,786,225
53528,2024-12-24,PT00074,2745,1650,1207,390
53529,2024-12-25,PT00074,1998,1100,704,211
53530,2024-12-26,PT00074,1381,834,611,110
53531,2024-12-27,PT00074,2353,1469,1074,207
53532,2024-12-28,PT00074,2906,1870,1158,321
53533,2024-12-29,PT00074,2054,1085,749,245
53534,2024-12-30,PT00074,1517,833,506,162
53535,2024-12-31,PT00074,2306,1205,663,173
53536,2025-01-01,PT00074,1946,968,535,140
53537,2025-01-02,PT00074,2387,1148,810,230
53538,2025-01-03,PT00074,1162,671,478,109
53539,2025-01-04,PT00074,2688,1420,852,323
53540,2025-01-05,PT00074,2226,1201,681,140
53541,2025-01-06,PT00074,2003,1143,848,233
53542,2025-01-07,PT00074,2243,1138,850,223
53543,2025-01-08,PT00074,1802,907,605,145
53544,2025-01-09,PT00074,1710,990,588,180
53545,2025-01-10,PT00074,1601,641,407,106
53546,2025-01-11,PT00074,1399,726,466,139
53547,2025-01-12,PT00074,1646,955,545,138
53548,2025-01-13,PT00074,2305,1270,846,231
53549,2025-01-14,PT00074,1629,779,475,68
53550,2025-01-15,PT00074,1778,948,703,161
53551,2025-01-16,PT00074,2938,1650,926,233
53552,2025-01-17,PT00074,2383,1120,660,190
53553,2025-01-18,PT00074,2387,1376,911,335
53554,2025-01-19,PT00074,1844,992,585,119
53555,2025-01-20,PT00074,956,487,295,114
53556,2025-01-21,PT00074,1999,1099,808,255
53557,2025-01-22,PT00074,1698,902,576,162
53558,2025-01-23,PT00074,2313,1096,791,283
53559,2025-01-24,PT00074,3129,2001,1356,446
53560,2025-01-25,PT00074,1763,978,544,183
53561,2025-01-26,PT00074,2600,1601,1117,298
53562,2025-01-27,PT00074,3084,1694,1252,389
53563,2025-01-28,PT00074,2123,1209,710,197
53564,2025-01-29,PT00074,1811,1076,762,218
53565,2025-01-30,PT00074,2224,1358,850,303
53566,2025-01-31,PT00074,2060,939,519,196
53567,2025-02-01,PT00074,2080,1199,764,214
53568,2025-02-02,PT00074,2262,1127,732,166
53569,2025-02-03,PT00074,1428,756,523,126
53570,2025-02-04,PT00074,1496,715,490,144
53571,2025-02-05,PT00074,2652,1452,1058,320
53572,2025-02-06,PT00074,1871,1081,613,202
53573,2025-02-07,PT00074,3021,1979,1092,309
53574,2025-02-08,PT00074,2022,1310,877,256
53575,2025-02-09,PT00074,2185,1255,745,183
53576,2025-02-10,PT00074,1943,1130,745,203
53577,2025-02-11,PT00074,2682,1289,938,340
53578,2025-02-12,PT00074,2312,1303,790,199
53579,2025-02-13,PT00074,3114,1373,860,244
53580,2025-02-14,PT00074,2383,1279,808,260
53581,2025-02-15,PT00074,2191,1352,877,290
53582,2025-02-16,PT00074,1579,954,624,175
53583,2025-02-17,PT00074,2134,1325,992,291
53584,2025-02-18,PT00074,2780,1598,881,217
53585,2025-02-19,PT00074,1829,1084,670,187
53586,2025-02-20,PT00074,1945,1146,765,195
53587,2025-02-21,PT00074,2318,1250,869,162
53588,2025-02-22,PT00074,2584,1235,738,306
53589,2025-02-23,PT00074,1186,684,494,152
53590,2025-02-24,PT00074,1996,1259,743,177
53591,2025-02-25,PT00074,2474,1380,1000,206
53592,2025-02-26,PT00074,3181,1855,1091,396
53593,2025-02-27,PT00074,2164,1320,765,162
53594,2025-02-28,PT00074,2041,1234,872,192
53595,2025-03-01,PT00074,1895,927,571,166
53596,2025-03-02,PT00074,2165,1325,792,215
53597,2025-03-03,PT00074,1697,892,621,190
53598,2025-03-04,PT00074,1352,830,489,149
53599,2025-03-05,PT00074,1987,1224,910,280
53600,2025-03-06,PT00074,3257,1744,983,302
53601,2025-03-07,PT00074,2267,1474,1003,282
53602,2025-03-08,PT00074,1216,586,373,99
53603,2025-03-09,PT00074,1526,875,575,129
53604,2025-03-10,PT00074,2171,1066,613,188
53605,2025-03-11,PT00074,2265,1260,897,330
53606,2025-03-12,PT00074,2204,1310,826,244
53607,2025-03-13,PT00074,2358,1130,656,226
53608,2025-03-14,PT00074,2471,1441,1005,334
53609,2025-03-15,PT00074,1963,1034,722,243
53610,2025-03-16,PT00074,2702,1353,813,218
53611,2025-03-17,PT00074,1407,796,462,86
53612,2025-03-18,PT00074,2765,1477,1068,344
53613,2025-03-19,PT00074,2675,1738,1000,266
53614,2025-03-20,PT00074,3126,1437,1054,276
53615,2025-03-21,PT00074,2872,1779,1001,220
53616,2025-03-22,PT00074,1686,749,479,119
53617,2025-03-23,PT00074,2234,1340,762,174
53618,2025-03-24,PT00074,3288,1969,1409,359
53619,2025-03-25,PT00074,2003,1033,684,167
53620,2025-03-26,PT00074,2500,1401,935,276
53621,2025-03-27,PT00074,3549,1817,1271,403
53622,2025-03-28,PT00074,2431,1557,949,200
53623,2025-03-29,PT00074,2819,1987,1218,326
53624,2025-03-30,PT00074,1803,920,524,96
53625,2025-03-31,PT00074,2259,1307,915,256
53626,2025-04-01,PT00074,2488,1235,814,239
53627,2025-04-02,PT00074,2181,1222,758,171
53628,2025-04-03,PT00074,2287,1080,641,191
53629,2025-04-04,PT00074,2045,1103,761,215
53630,2025-04-05,PT00074,2225,1195,761,226
53631,2025-04-06,PT00074,2583,1498,937,247
53632,2025-04-07,PT00074,2324,1139,829,244
53633,2025-04-08,PT00074,1480,841,559,128
53634,2025-04-09,PT00074,2747,1408,938,213
53635,2025-04-10,PT00074,2024,1266,791,221
53636,2025-04-11,PT00074,2588,1309,766,216
53637,2025-04-12,PT00074,2193,1307,828,178
53638,2025-04-13,PT00074,2912,1525,1142,367
53639,2025-04-14,PT00074,2583,1286,918,307
53640,2025-04-15,PT00074,1876,955,611,185
53641,2025-04-16,PT00074,2689,1353,828,192
53642,2025-04-17,PT00074,2363,1300,820,219
53643,2025-04-18,PT00074,2357,1316,920,240
53644,2025-04-19,PT00074,1561,792,542,144
53645,2025-04-20,PT00074,2494,1376,867,294
53646,2025-04-21,PT00074,2393,1163,779,297
53647,2025-04-22,PT00074,1706,900,607,175
53648,2025-04-23,PT00074,1774,982,611,153
53649,2025-04-24,PT00074,2297,1415,973,250
53650,2025-04-25,PT00074,3282,2069,1482,559
53651,2025-04-26,PT00074,2286,1285,895,187
53652,2025-04-27,PT00074,2595,1264,912,281
53653,2025-04-28,PT00074,1783,962,600,115
53654,2025-04-29,PT00074,2242,1104,664,154
53655,2025-04-30,PT00074,2459,1387,815,210
53656,2025-05-01,PT00074,1841,1016,719,210
53657,2025-05-02,PT00074,1507,835,459,119
53658,2025-05-03,PT00074,2637,1523,1025,272
53659,2025-05-04,PT00074,2116,1149,675,185
53660,2025-05-05,PT00074,2436,1152,795,283
53661,2025-05-06,PT00074,1384,889,620,158
53662,2025-05-07,PT00074,2424,1222,807,117
53663,2025-05-08,PT00074,2715,1504,1056,338
53664,2025-05-09,PT00074,2306,1340,738,188
53665,2025-05-10,PT00074,1203,581,341,71
53666,2025-05-11,PT00074,2624,1662,1019,238
53667,2025-05-12,PT00074,1920,1056,588,142
53668,2025-05-13,PT00074,2147,1297,800,230
53669,2025-05-14,PT00074,1554,929,692,190
53670,2025-05-15,PT00074,1718,1058,679,132
53671,2025-05-16,PT00074,1990,1233,923,304
53672,2025-05-17,PT00074,2453,1240,770,126
53673,2025-05-18,PT00074,1921,1137,658,140
53674,2025-05-19,PT00074,2574,1522,903,218
53675,2025-05-20,PT00074,2181,1228,901,230
53676,2025-05-21,PT00074,2812,1491,840,224
53677,2025-05-22,PT00074,2556,1025,599,137
53678,2025-05-23,PT00074,2595,1497,1033,312
53679,2025-05-24,PT00074,1591,948,602,232
53680,2025-05-25,PT00074,2397,1357,942,205
53681,2025-05-26,PT00074,2376,1393,833,305
53682,2025-05-27,PT00074,3036,1454,888,267
53683,2025-05-28,PT00074,1954,1209,825,281
53684,2025-05-29,PT00074,1872,1002,663,214
53685,2025-05-30,PT00074,2577,1439,1014,329
53686,2025-05-31,PT00074,1564,758,524,134
53687,2025-06-01,PT00074,1918,984,563,139
53688,2025-06-02,PT00074,2309,1230,814,227
53689,2025-06-03,PT00074,2786,1335,858,164
53690,2025-06-04,PT00074,2305,1331,733,265
53691,2025-06-05,PT00074,2020,1124,732,172
53692,2025-06-06,PT00074,2158,1221,686,141
53693,2025-06-07,PT00074,1759,1023,580,149
53694,2025-06-08,PT00074,2832,1629,1212,405
53695,2025-06-09,PT00074,2415,1540,920,219
53696,2025-06-10,PT00074,2175,1306,795,245
53697,2025-06-11,PT00074,1791,1150,689,220
53698,2025-06-12,PT00074,2675,1460,1075,237
53699,2025-06-13,PT00074,2290,1197,865,321
53700,2025-06-14,PT00074,2209,1417,1047,276
53701,2025-06-15,PT00074,1880,867,484,114
53702,2025-06-16,PT00074,2215,1360,860,302
53703,2025-06-17,PT00074,2936,1725,1171,300
53704,2025-06-18,PT00074,2316,1294,774,259
53705,2025-06-19,PT00074,2337,1350,813,173
53706,2025-06-20,PT00074,1349,747,441,120
53707,2025-06-21,PT00074,2153,1190,886,257
53708,2025-06-22,PT00074,1862,1148,724,138
53709,2025-06-23,PT00074,2510,1363,969,263
53710,2025-06-24,PT00074,2295,981,631,195
53711,2025-06-25,PT00074,2641,1506,1035,262
53712,2025-06-26,PT00074,1819,1033,694,233
53713,2025-06-27,PT00074,2273,1285,731,181
53714,2025-06-28,PT00074,2327,1110,617,207
53715,2025-06-29,PT00074,2438,1208,717,144
53716,2025-06-30,PT00074,2286,1284,728,172
53717,2025-07-01,PT00074,2582,1562,1043,400
53718,2025-07-02,PT00074,2080,1160,650,234
53719,2025-07-03,PT00074,1767,998,701,187
53720,2025-07-04,PT00074,2284,1136,827,246
53721,2025-07-05,PT00074,1769,848,500,184
53722,2025-07-06,PT00074,2459,1335,979,300
53723,2025-07-07,PT00074,2224,1143,744,210
53724,2025-07-08,PT00074,2368,1678,940,246
53725,2025-07-09,PT00074,2070,1289,817,234
53726,2025-07-10,PT00074,920,417,233,51
53727,2025-07-11,PT00074,2539,1274,874,235
53728,2025-07-12,PT00074,2289,1234,834,261
53729,2025-07-13,PT00074,1718,844,602,164
53730,2025-07-14,PT00074,3112,1859,1045,324
53731,2025-07-15,PT00074,2581,1666,1047,224
53732,2025-07-16,PT00074,2293,1251,871,231
53733,2025-07-17,PT00074,1972,1077,744,179
53734,2025-07-18,PT00074,2514,1350,844,229
53735,2025-07-19,PT00074,2613,1441,1061,378
53736,2025-07-20,PT00074,3334,2123,1234,396
53737,2025-07-21,PT00074,2295,1206,771,234
53738,2025-07-22,PT00074,2682,1417,965,272
53739,2025-07-23,PT00074,2367,1391,971,222
53740,2025-07-24,PT00074,2488,1260,936,323
53741,2025-07-25,PT00074,2449,1218,889,308
53742,2025-07-26,PT00074,1161,676,415,142
53743,2025-07-27,PT00074,2400,1394,929,302
53744,2025-07-28,PT00074,2935,1745,1287,395
53745,2025-07-29,PT00074,2348,1088,764,157
53746,2025-07-30,PT00074,2320,1362,874,206
53747,2025-07-31,PT00074,2140,1266,744,132
53748,2025-08-01,PT00074,2920,1766,1299,398
53749,2025-08-02,PT00074,2010,1224,885,156
53750,2025-08-03,PT00074,1930,1183,835,232
53751,2025-08-04,PT00074,2489,1415,857,285
53752,2025-08-05,PT00074,1894,1094,757,209
53753,2025-08-06,PT00074,1872,859,544,143
53754,2025-08-07,PT00074,1533,936,577,141
53755,2025-08-08,PT00074,1651,997,741,200
53756,2025-08-09,PT00074,2259,1366,889,258
53757,2025-08-10,PT00074,2544,1412,936,318
53758,2025-08-11,PT00074,1866,884,559,150
53759,2025-08-12,PT00074,2450,1401,955,297
53760,2025-08-13,PT00074,1586,968,668,183
53761,2025-08-14,PT00074,2712,1515,1135,389
53762,2025-08-15,PT00074,2182,1228,772,197
53763,2025-08-16,PT00074,2228,1307,920,282
53764,2025-08-17,PT00074,2984,1612,1075,418
53765,2025-08-18,PT00074,2226,1387,922,318
53766,2025-08-19,PT00074,2897,1656,982,283
53767,2025-08-20,PT00074,2581,1466,1006,289
53768,2025-08-21,PT00074,2342,1458,804,267
53769,2025-08-22,PT00074,1723,952,706,185
53770,2025-08-23,PT00074,2026,1132,702,195
53771,2025-08-24,PT00074,2379,1132,659,240
53772,2025-08-25,PT00074,1410,749,508,122
53773,2025-08-26,PT00074,2252,1120,665,174
53774,2025-08-27,PT00074,2311,1227,910,207
53775,2025-08-28,PT00074,1765,836,485,141
53776,2025-08-29,PT00074,1206,542,328,108
53777,2025-08-30,PT00074,1886,1112,721,189
53778,2025-08-31,PT00074,1791,881,592,196
53779,2025-09-01,PT00074,1578,840,492,143
53780,2025-09-02,PT00074,2306,1277,859,255
53781,2025-09-03,PT00074,2125,1183,700,180
53782,2025-09-04,PT00074,2250,1408,933,267
53783,2025-09-05,PT00074,2836,1787,1300,362
53784,2025-09-06,PT00074,2692,1485,971,353
53785,2025-09-07,PT00074,2014,1004,710,194
53786,2025-09-08,PT00074,2768,1527,1064,401
53787,2025-09-09,PT00074,2433,1388,957,298
53788,2025-09-10,PT00074,3369,1695,1070,226
53789,2025-09-11,PT00074,2892,1651,1138,366
53790,2025-09-12,PT00074,2512,1459,922,209
53791,2025-09-13,PT00074,2421,1149,807,260
53792,2025-09-14,PT00074,1484,945,605,204
53793,2025-09-15,PT00074,1702,776,447,117
53794,2025-09-16,PT00074,1474,847,551,196
53795,2025-09-17,PT00074,2211,1220,796,196
53796,2025-09-18,PT00074,1900,1000,632,186
53797,2025-09-19,PT00074,2201,1185,877,254
53798,2025-09-20,PT00074,2275,1428,867,191
53799,2025-09-21,PT00074,1700,755,514,146
53800,2025-09-22,PT00074,1762,1006,686,168
53801,2025-09-23,PT00074,2352,1296,740,149
53802,2025-09-24,PT00074,1470,756,458,119
53803,2025-09-25,PT00074,2554,1336,804,246
53804,2025-09-26,PT00074,2458,1132,707,162
53805,2025-09-27,PT00074,2628,1596,1117,206
53806,2025-09-28,PT00074,2724,1750,1011,287
53807,2025-09-29,PT00074,2161,1247,734,155
53808,2025-09-30,PT00074,2569,1315,789,223
53809,2025-10-01,PT00074,2063,1056,685,108
53810,2025-10-02,PT00074,1539,845,595,131
53811,2025-10-03,PT00074,2054,1251,809,267
53812,2025-10-04,PT00074,2602,1429,1012,187
53813,2025-10-05,PT00074,1567,917,684,233
53814,2025-10-06,PT00074,2761,1618,1181,344
53815,2025-10-07,PT00074,2618,1192,809,213
53816,2025-10-08,PT00074,2900,1600,893,272
53817,2025-10-09,PT00074,2121,1047,610,227
53818,2025-10-10,PT00074,2479,1253,690,168
53819,2025-10-11,PT00074,2314,1469,1077,322
53820,2025-10-12,PT00074,2212,1298,908,299
53821,2025-10-13,PT00074,2123,1201,748,121
53822,2025-10-14,PT00074,2715,1462,861,257
53823,2025-10-15,PT00074,1900,1066,660,136
53824,2025-10-16,PT00074,1941,1057,668,233
53825,2025-10-17,PT00074,2076,1085,736,246
53826,2025-10-18,PT00074,1463,677,503,147
53827,2025-10-19,PT00074,1917,1062,649,159
53828,2025-10-20,PT00074,2705,1351,956,260
53829,2025-10-21,PT00074,1787,943,538,116
53830,2025-10-22,PT00074,1482,734,504,155
53831,2025-10-23,PT00074,1510,905,649,158
53832,2025-10-24,PT00074,2516,1422,931,326
53833,2025-10-25,PT00074,2584,1392,873,226
53834,2025-10-26,PT00074,1925,1071,604,157
53835,2025-10-27,PT00074,2690,1762,1089,207
53836,2025-10-28,PT00074,2056,1208,684,223
53837,2025-10-29,PT00074,1299,738,448,105
53838,2025-10-30,PT00074,2169,1240,786,205
53839,2025-10-31,PT00074,2141,1358,1018,332
53840,2025-11-01,PT00074,2120,1031,711,140
53841,2025-11-02,PT00074,2776,1472,1005,296
53842,2025-11-03,PT00074,2068,1217,908,352
53843,2025-11-04,PT00074,2401,1182,726,227
53844,2025-11-05,PT00074,2338,1245,879,237
53845,2025-11-06,PT00074,1862,1058,650,175
53846,2025-11-07,PT00074,1374,789,525,107
53847,2025-11-08,PT00074,2543,1312,860,228
53848,2025-11-09,PT00074,1973,1037,599,154
53849,2025-11-10,PT00074,2438,1355,892,232
53850,2025-11-11,PT00074,2750,1606,967,331
53851,2025-11-12,PT00074,2179,1257,818,181
53852,2025-11-13,PT00074,2034,1051,704,209
53853,2025-11-14,PT00074,1864,1136,654,207
53854,2025-11-15,PT00074,2497,1200,858,219
53855,2025-11-16,PT00074,3127,1811,1115,340
53856,2025-11-17,PT00074,2518,1430,1019,278
53857,2025-11-18,PT00074,2352,1365,896,191
53858,2025-11-19,PT00074,2619,1496,1016,265
53859,2025-11-20,PT00074,2235,1110,804,305
53860,2025-11-21,PT00074,2613,1546,1024,156
53861,2025-11-22,PT00074,2544,1338,794,281
53862,2025-11-23,PT00074,1280,703,474,127
53863,2025-11-24,PT00074,2207,1196,880,255
53864,2025-11-25,PT00074,1769,972,679,183
53865,2025-11-26,PT00074,1956,1063,666,232
53866,2025-11-27,PT00074,2301,1309,970,208
53867,2025-11-28,PT00074,2170,1120,646,221
53868,2025-11-29,PT00074,2171,1239,765,194
53869,2025-11-30,PT00074,2572,1294,722,270
53870,2025-12-01,PT00074,2986,1454,1023,265
53871,2025-12-02,PT00074,3259,1639,1030,284
53872,2025-12-03,PT00074,1769,1017,721,236
53873,2025-12-04,PT00074,2079,1068,734,220
53874,2025-12-05,PT00074,2062,1338,875,255
53875,2025-12-06,PT00074,2033,1021,610,160
53876,2025-12-07,PT00074,2126,1234,913,290
53877,2025-12-08,PT00074,2325,1252,778,246
53878,2025-12-09,PT00074,1433,801,533,174
53879,2025-12-10,PT00074,2406,1258,919,282
53880,2025-12-11,PT00074,1798,968,571,214
53881,2025-12-12,PT00074,1914,920,649,148
53882,2025-12-13,PT00074,1752,955,578,150
53883,2025-12-14,PT00074,2583,1494,877,219
53884,2025-12-15,PT00074,2343,1250,741,181
53885,2025-12-16,PT00074,1853,1040,668,191
53886,2025-12-17,PT00074,2299,1338,882,131
53887,2025-12-18,PT00074,2605,1425,823,171
53888,2025-12-19,PT00074,2723,1528,1140,299
53889,2025-12-20,PT00074,1554,921,639,210
53890,2025-12-21,PT00074,2781,1373,870,289
53891,2025-12-22,PT00074,1464,799,506,136
53892,2025-12-23,PT00074,1583,831,520,130
53893,2025-12-24,PT00074,2200,1235,725,177
53894,2025-12-25,PT00074,2383,1418,790,208
53895,2025-12-26,PT00074,2126,1199,836,202
53896,2025-12-27,PT00074,2350,1331,817,220
53897,2025-12-28,PT00074,2054,1249,762,196
53898,2025-12-29,PT00074,2054,970,661,198
53899,2025-12-30,PT00074,2586,1299,745,224
53900,2025-12-31,PT00074,2231,1150,845,215
53901,2026-01-01,PT00074,2161,1207,866,257
53902,2026-01-02,PT00074,1657,863,605,179
53903,2026-01-03,PT00074,1715,864,535,132
53904,2026-01-04,PT00074,2458,1379,952,314
53905,2026-01-05,PT00074,1995,929,645,147
53906,2026-01-06,PT00074,1982,1046,649,138
53907,2026-01-07,PT00074,2914,1639,956,281
53908,2026-01-08,PT00074,2858,1583,1048,266
53909,2026-01-09,PT00074,2679,1672,1159,327
53910,2026-01-10,PT00074,3362,1655,1188,263
53911,2026-01-11,PT00074,2156,1015,656,200
53912,2026-01-12,PT00074,2238,873,579,153
53913,2026-01-13,PT00074,1629,847,619,136
53914,2026-01-14,PT00074,1830,1062,687,119
53915,2026-01-15,PT00074,2376,1110,688,211
53916,2026-01-16,PT00074,1922,998,575,167
53917,2026-01-17,PT00074,2689,1569,904,248
53918,2026-01-18,PT00074,2507,1531,1107,295
53919,2026-01-19,PT00074,2170,1277,941,295
53920,2026-01-20,PT00074,2813,1591,958,271
53921,2026-01-21,PT00074,1705,824,566,191
53922,2026-01-22,PT00074,2943,1618,1041,313
53923,2026-01-23,PT00074,2270,1430,927,188
53924,2026-01-24,PT00074,2170,1164,866,255
53925,2026-01-25,PT00074,1568,802,587,196
53926,2026-01-26,PT00074,2256,1131,639,150
53927,2026-01-27,PT00074,1879,1230,867,260
53928,2026-01-28,PT00074,2075,1223,890,190
53929,2026-01-29,PT00074,2396,1352,886,232
53930,2026-01-30,PT00074,1900,1241,719,181
53931,2026-01-31,PT00074,2367,1395,777,216
53932,2026-02-01,PT00074,2478,1473,844,207
